"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf"
"v[164]",0.0440234238742987,0.260278265187404,0.56712452399376,0.284464939723859,0.144889970205215,NA,0.00230782707123298,1.6,3942,-0.00543015484730225,1.0004065513353
"v[165]",0.0904677785311568,0.336997603446303,0.691197275862596,0.361493435680684,0.162825841927634,NA,0.00235486488962419,1.4,4781,0.0147995482541524,0.999955083973486
"v[166]",0.514679992857897,0.918326665027097,1.46228947512765,0.9414401520431,0.24882907553892,NA,0.00457124081027069,1.8,2963,0.042212660212401,1.00003545061667
"v[167]",0.550444013856875,0.97518471519349,1.47804310114275,0.995996901841587,0.239927143837462,NA,0.0041525247495876,1.7,3338,0.0529038245042814,0.999971624153177
"v[168]",1.23326056423975,1.86130254521873,2.59913914258236,1.88952490660052,0.353833118511397,NA,0.00786564907674598,2.2,2024,0.0457840318749771,0.999938863915174
"v[169]",0.26254853479157,0.635116700659737,1.10680672438642,0.65918718789932,0.223490665580539,NA,0.00353573405064535,1.6,3995,0.0212153031504824,1.00018712164586
"v[170]",1.01583156163693,1.46719955445717,1.97707172238072,1.48222591595915,0.249373649446338,NA,0.0046777807064889,1.9,2842,0.048984390470602,1.00045962264014
"v[171]",0.0256188979052052,0.194874716442234,0.472243377980464,0.219666930208326,0.127446796299066,NA,0.00203171020957249,1.6,3935,0.0120678241014223,1.00014906661182
"v[172]",0.631991218487511,1.16791697835514,1.75518870008798,1.19213783785429,0.292127118915265,NA,0.00591973403736234,2,2435,0.0380821046541639,1.00052447446561
"v[173]",0.213168226985899,0.55407058465061,0.987002874240389,0.578854608101778,0.205729126173363,NA,0.00304607546307234,1.5,4562,0.0192310079600744,1.00003142621011
"v[174]",1.40582114209463,2.16812069381852,3.03797597746175,2.19870686497504,0.421973536215739,NA,0.00811093194638622,1.9,2707,0.0604093080594706,1.00055957733607
"v[175]",0.0729340791946945,0.288750366970227,0.587348458197633,0.310327638302044,0.141069980677474,NA,0.00208309478937249,1.5,4586,0.0075387422591629,1.00153942212548
"v[176]",2.03428395468132,2.97577593900175,4.00446372655669,3.01195544330238,0.503245406925122,NA,0.0137340110749081,2.7,1343,0.0884047753300149,1.00018364719468
"v[177]",0.413040951836682,0.868599711269972,1.43626554799206,0.897486966149038,0.269152484903717,NA,0.00423225122928887,1.6,4044,0.0139876064467165,1.0006988492943
"v[178]",0.266712275676089,0.646349266032834,1.1004482470972,0.670928422250045,0.223128615310912,NA,0.00299266735371646,1.3,5559,0.00592329937288325,1.00027904413047
"v[179]",0.207674962720131,0.572142132256886,0.998511266934562,0.59703856481887,0.212116231280552,NA,0.00320237198781751,1.5,4387,0.0141988253793969,1.00040862318605
"v[180]",0.0210244832503789,0.172456765189711,0.42149401285872,0.195109398575863,0.1157745170907,NA,0.00191674978779852,1.7,3648,0.00620567300327017,1.00037343247641
"v[181]",0.405518530445075,0.862485866681834,1.40117964283445,0.889866294978591,0.262156692395033,NA,0.00411666210020818,1.6,4055,0.0281373781526396,0.999959786680209
"v[182]",0.20301703847766,0.454417398127874,0.744623574108861,0.466508133552261,0.142965459654772,NA,0.00226076414116055,1.6,3999,0.00810330769753997,1.00078810601953
"v[183]",0.0860084554723546,0.344808038657098,0.697898595143812,0.370747540606831,0.168612413643872,NA,0.00259823912102771,1.5,4211,0.00247192699685399,1.00024998918273
"v[184]",0.307527851284426,0.74218634766382,1.29466940357472,0.775359962932321,0.263989096950591,NA,0.00380199174840281,1.4,4821,0.0241047663212108,1.00179960045371
"v[185]",0.333992016846889,0.69108106296476,1.11999125592899,0.710699779835203,0.20858557994006,NA,0.00306475939052815,1.5,4632,0.0285685062986539,0.999957567892069
"v[186]",1.00721938937296,1.65535408680733,2.38650229243282,1.67271736678712,0.354651700763101,NA,0.00659414195674955,1.9,2893,0.0423031157783218,1.00037722320524
"v[187]",0.05559384319379,0.594288945862549,1.4617405791282,0.674226201703258,0.401890394427046,NA,0.00710435346969454,1.8,3200,0.000645740431151946,1.00049175817883
"v[188]",1.04826612283618,1.94444860650691,2.9325006699845,1.98246170381431,0.488656961019734,NA,0.00711278362563344,1.5,4720,0.0137622062403434,1.00123160457078
"v[189]",0.0556388940448761,0.269611709992741,0.598426299424598,0.295344506673971,0.149270533544275,NA,0.00231488133003362,1.6,4158,0.00674604060886462,1.00024808317532
"v[190]",0.276715133907751,0.574517704753719,0.97297433343469,0.594970546618184,0.182237877174236,NA,0.00277981799219088,1.5,4298,0.0374243756004558,1.00001194043517
"v[191]",0.0635882794587778,0.28704102392121,0.625523964611846,0.311475826996605,0.155904250205398,NA,0.00242763963609295,1.6,4124,0.0282724547270206,0.999978120061011
"v[192]",0.160930282914704,0.41986127415812,0.76158508600522,0.440627151464644,0.160408143183223,NA,0.00243298185277913,1.5,4347,0.0318970494286698,1.00074134362119
"v[193]",0.166657866533653,0.477336782534614,0.890392725585122,0.503751690421524,0.193726738267377,NA,0.00288673437189256,1.5,4504,0.00796157157738464,1.00000872176786
"v[194]",0.081887395654634,0.693415612944232,1.68106380392835,0.781612219628746,0.456907605908202,NA,0.00760158214454454,1.7,3613,0.0360555315031846,0.999902730776425
"v[195]",0.0666713732426475,0.43918256767342,0.956206261108247,0.481439093211381,0.242646732950714,NA,0.0036657221033072,1.5,4382,0.0251849366370755,0.999973695175451
"v[196]",0.645462821619929,1.10353101227196,1.64459367848776,1.12394242103802,0.262089549387599,NA,0.00422819695997503,1.6,3842,0.0215858006988917,1.00006419000843
"v[197]",0.615510226583315,1.17745496150258,1.80173070606938,1.1987789285757,0.308484231622837,NA,0.00463009798842344,1.5,4439,0.0134043031708232,1.00037799608279
"v[198]",0.341172767980876,0.682413975320215,1.07401256910603,0.700857379981072,0.192954483243584,NA,0.00278701793100138,1.4,4793,0.0259568361739189,1.00074748817959
"v[199]",0.969132976412074,1.54360004728138,2.20471396954147,1.56359676770354,0.321573883849628,NA,0.00610736954936156,1.9,2772,0.0370880323390808,0.99991738069837
"v[200]",1.27619555645287,2.01951691529643,2.83531346708863,2.04562314058868,0.404369021099278,NA,0.0094529898113812,2.3,1830,0.0740394109598823,1.00041542504715
"v[201]",0.379163437303592,0.656125796913904,1.00364255324945,0.670426514283075,0.162855792825312,NA,0.00334897303725956,2.1,2365,0.0562799918755249,1.00035278595714
"v[202]",0.490419330940908,0.971723748917246,1.60093439456906,1.00816787089049,0.292764071189892,NA,0.00449832969422984,1.5,4236,0.0264611380655956,1.00002944183805
"v[203]",0.00481526287425737,0.121945621067734,0.357048848376766,0.147093062896284,0.106198426405265,NA,0.00201746045582152,1.9,2771,0.00658763626009074,1.00143623660939
"v[204]",0.425572562623535,1.00683683285675,1.70928995168471,1.04381079217864,0.340996016825197,NA,0.00477192176037467,1.4,5106,0.0206105815094867,1.00192710558421
"v[205]",0.269955443993239,0.626133354203387,1.11684665255995,0.652751444275136,0.222434123642971,NA,0.00317803200696116,1.4,4899,0.0256007114389542,1.00025126658426
"v[206]",0.235444709069589,0.507783733326471,0.85343882881404,0.522558342400524,0.16111747857358,NA,0.00253753914393964,1.6,4031,0.00519799065484302,0.999940157250336
"v[207]",0.511088875573149,0.995725242555551,1.55943527911313,1.02007202347114,0.27693373069321,NA,0.00378624145732361,1.4,5350,0.0231043766028619,0.999964795016496
"v[208]",0.550937544900634,1.05399643122241,1.67852101756833,1.08037553296546,0.295120498457369,NA,0.00414804872335087,1.4,5062,0.0186342358911656,1.00050715155797
"v[209]",0.442558809275702,0.892469892514681,1.4708396455865,0.920112930702517,0.271703364402198,NA,0.00375087115467186,1.4,5247,0.0319141252176416,1.00015486174022
"v[210]",0.594945252686863,1.15146629082311,1.84650309058527,1.18464982726845,0.322817281749014,NA,0.00507309881434254,1.6,4049,0.019200467755139,1.0024225985902
"v[211]",0.0243028710660021,0.203226201134805,0.486759255032777,0.226038933863059,0.130334793649743,NA,0.00207171764858596,1.6,3958,0.00294738981501969,0.999996595635448
"v[212]",1.58709207662188,2.42494869360216,3.32239137479405,2.45550247102777,0.45162686483743,NA,0.0091229807332837,2,2451,0.0567068122813256,1.00099872784522
"v[213]",0.138027107823929,0.765887664932265,1.65396468524004,0.839006209056673,0.424580645084923,NA,0.00673710429034432,1.6,3972,-0.000193535447156985,1.0002558175726
"v[214]",1.42123418539413,2.0306900152604,2.7287678009143,2.05074533263599,0.344170884824534,NA,0.00884843062436032,2.6,1513,0.0937795350185285,1.00075825398427
"v[215]",0.300951211413661,0.780900016425316,1.38910657269518,0.815112782589299,0.290953735398904,NA,0.00463587823797378,1.6,3939,0.0168874908330594,1.00019432743134
"v[216]",0.175411071933796,0.663803158510579,1.35617942298799,0.711193956795351,0.324429955243771,NA,0.00495171259436266,1.5,4293,0.0142674867637314,1.00003052398267
"v[217]",0.462179295229969,1.39811728954159,2.73103144974151,1.48775596160145,0.617754157834168,NA,0.00889128572809197,1.4,4827,0.00762569770056074,1.00018201028498
"v[218]",0.149147945706245,0.488956153053506,0.938672213254392,0.518488642766513,0.215268156461129,NA,0.00340675395976494,1.6,3993,0.0425996266918601,1.00026676018635
"v[219]",0.601972979344652,1.64195623274778,2.88666730613613,1.70835813054461,0.60521434530556,NA,0.00884025067277691,1.5,4687,0.0194884919524656,1.00004612402406
"v[220]",0.766218844862939,1.1992521078005,1.70380317907831,1.21389966983431,0.243890326769567,NA,0.00413461351894087,1.7,3480,0.0349159016235234,1.0001788733892
"v[221]",0.534426992953148,1.07155942197397,1.7010544321035,1.10070637303367,0.30695575589914,NA,0.00560139239766815,1.8,3003,0.0235040736034158,1.00071439118225
"v[222]",0.394626435042617,0.888910847675823,1.52651852633698,0.921510542685742,0.297058802909555,NA,0.00405714765414623,1.4,5361,0.0210250869164249,1.00035720845762
"v[223]",0.240998248864736,0.925383534553636,1.77072373409697,0.982271443767523,0.415340035438739,NA,0.00658257795895037,1.6,3981,0.00543782356843846,1.00026783527133
"v[224]",0.239565703430253,0.627158277539562,1.13158107876248,0.655519162754571,0.234701565421765,NA,0.00328623748138513,1.4,5101,0.00998551834347894,1.00021159794656
"v[225]",0.351220974831304,0.818973240434976,1.36018113856344,0.845216902843361,0.266088662216194,NA,0.00393664926329185,1.5,4569,-0.000119523042650407,1.00105775784694
"v[226]",0.131137719807125,0.354278952368158,0.66482622605825,0.373949399492467,0.143143218396946,NA,0.00216135215114722,1.5,4386,0.0272130467006041,0.999953606267782
"v[227]",0.0600167032468788,0.31072346629948,0.679230513707031,0.34188563803042,0.173268604711955,NA,0.00267145901257421,1.5,4207,0.00821783691672042,1.00063000392782
"v[228]",0.0914601675680887,0.841701109037821,2.04553992274539,0.948211547238338,0.554109066964665,NA,0.00872669353814862,1.6,4032,-0.00169412709770248,0.999936285911929
"v[229]",0.491485942617668,1.01670581674716,1.65482198195624,1.04640263880285,0.304564869803218,NA,0.0045018425756867,1.5,4577,0.0157678895079912,1.00006775098248
"v[230]",0.00156256579799833,0.103282674416097,0.301526052239104,0.12398837598331,0.0893439157152119,NA,0.00155850665626787,1.7,3286,-0.0222564036808253,1.00214820932034
"v[231]",0.859622025647117,1.59015782611307,2.3490279334545,1.62125401832026,0.386930302913095,NA,0.00686711085660706,1.8,3175,0.029490490849254,1.00001749981941
"v[232]",0.00192889069825735,0.137640939937635,0.400101117749984,0.165546861765582,0.119714031772007,NA,0.00205991985737846,1.7,3377,0.00659210782287362,1.00055709024693
"v[233]",0.18828105517685,0.420282868875538,0.732946722950274,0.437669460980792,0.144347271895159,NA,0.00239093762045533,1.7,3645,0.0184790697473364,1.00028621017717
"v[234]",1.17977653963686,1.91023676798519,2.78640094524352,1.94633584782447,0.419036177609046,NA,0.00700763037825103,1.7,3576,0.0387122957295782,1.00206822979868
"v[235]",0.420426717328792,0.80173052960606,1.29009845354343,0.822880541172297,0.22875761709228,NA,0.00331193431129106,1.4,4771,0.00547248475453345,1.00039851746933
"v[236]",0.22637988480101,0.664323024189634,1.21598180405477,0.698691466953177,0.266246027079342,NA,0.00400033435293863,1.5,4430,0.00596183038186056,1.00065264924494
"v[237]",0.259275088318549,0.642545996579514,1.14952938197824,0.671698577070079,0.238662049221104,NA,0.00345398544106119,1.4,4774,0.00511560465836733,1.00026429007571
"v[238]",0.197837383620598,0.54718849274963,1.01390097497641,0.573051602822067,0.2172871850552,NA,0.00316939529515826,1.5,4700,-0.0155463237827687,0.999918163139469
"v[239]",0.569268335919195,1.20996901059671,2.03855614680863,1.25241927294788,0.384560348563968,NA,0.00635419754362649,1.7,3663,0.0550358919784052,1.0001789415074
"v[240]",0.336143218552207,0.89302151921069,1.67780222790706,0.940424663972909,0.358013171879451,NA,0.00525934656972499,1.5,4634,-0.00144287753194196,1.00198251134308
"v[241]",0.140947279377297,0.428444028441784,0.796462245879689,0.45368267603939,0.178586044511042,NA,0.00269190723401397,1.5,4401,0.0341921122558122,0.999934052239631
"v[242]",0.0446075945334908,0.212837188352931,0.462090879429949,0.231541238424652,0.115907547542923,NA,0.00174795793930152,1.5,4397,0.0045803742625139,0.999928954097418
"v[243]",0.176070819846497,0.898413590833991,1.97195670143402,0.983782341703444,0.505342198146744,NA,0.00741144065747309,1.5,4649,0.0115186536661355,0.999973314120636
"v[244]",0.800013245829985,1.45376114610678,2.1895961610658,1.48469876820406,0.362309126101035,NA,0.0052490257224113,1.4,4764,0.0125940219926841,1.00126244693998
"v[245]",0.356619162706598,0.818140047023566,1.38807174169422,0.846976450092402,0.275648725182784,NA,0.00395745821000829,1.4,4852,0.0293541313671846,1.00012025429478
"v[246]",0.32272173259036,1.22557105338723,2.50503535320776,1.32464763133221,0.601368312635798,NA,0.00909135548232678,1.5,4375,-0.0195067732844031,1.00009160662529
"v[247]",0.0594731844646473,0.246393728497225,0.501285335891416,0.265427809831959,0.120577035869903,NA,0.00184647371623931,1.5,4264,0.0135057000437923,1.00001011340393
"v[248]",0.810592401078598,1.9486625269605,3.30533862945046,2.02438444767901,0.653444401605575,NA,0.00971819337850704,1.5,4521,0.0250080246662797,0.999941488923169
"v[249]",0.0555074423152536,0.557685849306842,1.37014016983222,0.631233384447056,0.38036220646682,NA,0.00639078557038401,1.7,3542,-0.0127901951348964,1.00052127807466
"v[250]",1.57919954009872,2.39874480530116,3.4098067557584,2.43798509851003,0.477172161438288,NA,0.00803749509551992,1.7,3525,0.0478638156538723,1.00080319483302
"v[251]",0.633488787082418,1.15060858734003,1.85536359730966,1.1807170834734,0.320289627227019,NA,0.00461311382845499,1.4,4821,0.00995193689851783,1.00113726492516
"v[252]",1.65427429485707,2.32157138294847,3.10212347737919,2.34168675201108,0.372410628330907,NA,0.00952811296565886,2.6,1528,0.105534524389252,1.00096710840375
"v[253]",0.0028561272215553,0.349812400681247,1.01617261885747,0.421117434764418,0.305621099935199,NA,0.00541163196791567,1.8,3189,0.0079796045963389,1.00034353696371
"v[254]",0.382375754288719,0.797558850841642,1.33516858023249,0.824791734076207,0.252984583518009,NA,0.00380984116312566,1.5,4409,0.0337817274719917,1.00062278917971
"v[255]",0.782941863093145,1.33601802452968,1.96268033692226,1.35995949785813,0.308108550045791,NA,0.00492211293978851,1.6,3918,0.0440311192024728,1.00011864484611
"v[256]",0.707583777085173,1.26294173690774,1.89520201548813,1.28650992677268,0.305194515358996,NA,0.00482878646995409,1.6,3995,0.0288381081861736,1.00002416727879
"v[257]",0.0718763390765505,0.290554173821687,0.581782553105408,0.310231172314105,0.139230963981008,NA,0.002066349793642,1.5,4540,-0.0143276542541295,1.00006387363335
"v[258]",1.63010739589643,2.41283503206373,3.32090825492146,2.43661187986187,0.439472485298232,NA,0.0084279473755273,1.9,2719,0.0389232039068311,0.999900408963139
"v[259]",0.0206022894817766,0.191160681661113,0.468640143026087,0.215101440791032,0.127008270545374,NA,0.00210630718029588,1.7,3636,-0.00140618624270329,1.00007443528797
"v[260]",0.356567864938064,1.20423640221495,2.31625696443584,1.27563143492641,0.529370720181239,NA,0.0079766904861527,1.5,4404,0.000621581412925269,1.00127900972492
"v[261]",0.111390781398971,0.480621570187794,0.967689019063623,0.514667950523534,0.235849083114974,NA,0.00354183224118084,1.5,4434,0.0084417571518065,1.00011061423891
"v[262]",0.367711827656464,0.821175520160001,1.36568534493332,0.84843812343754,0.263775084598923,NA,0.00372032563756881,1.4,5027,0.00909312547812223,1.00066963275613
"v[263]",0.283242173713761,0.575135644241577,0.904977303037054,0.591538336152429,0.160927501861027,NA,0.00256983492740224,1.6,3921,0.0375571618991985,1.00077195032852
"v[264]",0.0941162441453565,0.33864403352539,0.69991661526953,0.36207191204156,0.164973024979379,NA,0.00252119835796052,1.5,4282,-0.000458902820673604,0.999926176223411
"v[265]",0.468330110415388,0.943367537943848,1.4826870754013,0.966669851887417,0.2651468149322,NA,0.00420372178104921,1.6,3978,0.0185737370122354,1.00030737024264
"v[266]",1.27136186908767,1.96435573652192,2.79877691429805,1.99071048898461,0.396278700194151,NA,0.00671809465311516,1.7,3479,0.0474209209940437,1.00110922923602
"v[267]",0.632192672122222,1.14433967289839,1.73917183842691,1.16898740897699,0.286403229922961,NA,0.00486047429243677,1.7,3472,0.027843375832735,1.00059880595358
"v[268]",0.0459456708059865,0.428378778501453,1.03141882358428,0.483481158862356,0.288882348324947,NA,0.00478008290492521,1.7,3652,0.00410006962883963,1.00051590009734
"v[269]",0.201194463123404,0.4997580047892,0.855984858219465,0.520406539683475,0.173831497217115,NA,0.00248362943820245,1.4,4899,0.0087039095781158,1.00024776974142
"v[270]",0.310836828544995,0.666575551207468,1.14456753429561,0.691829219292662,0.219443300569805,NA,0.00320236206028072,1.5,4696,0.004272007692834,1.00159239352385
"v[271]",0.241365565776077,0.558336807049101,0.978850858298238,0.580662711548446,0.195179608707045,NA,0.00275845631779187,1.4,5007,0.00530022082449006,0.999909971872371
"v[272]",0.631762626468292,1.14397252291955,1.76959059938005,1.17110129455164,0.296613683672275,NA,0.00436640370136521,1.5,4615,0.00932624817535672,1.00048184653252
"v[273]",0.109574361707551,0.347160869178635,0.678249054533691,0.368607004455163,0.153249333984921,NA,0.00229077799252124,1.5,4475,0.0221826598746101,1.00029081750004
"v[274]",0.592119124073096,1.09238646278395,1.73948313339336,1.12416515912857,0.297939850881036,NA,0.00461756895482786,1.5,4163,0.0423611445762938,1.00031803313401
"v[275]",0.563395077582217,1.04167865927775,1.58199799395545,1.0632093684885,0.266954521493233,NA,0.00376926588809505,1.4,5016,0.0150122351690523,1.00050911713262
"v[276]",0.447758041855188,1.22767210230822,2.26458041957199,1.28885420358579,0.487894761587248,NA,0.00666226558165902,1.4,5363,0.0136621891218482,1.00002560896225
"v[277]",0.320038546865786,0.682230218872935,1.12847684358315,0.705130546946779,0.211205357885732,NA,0.00299688224829816,1.4,4967,0.0363348818034519,1.00173320965844
"v[278]",0.769804567612247,1.27235928361962,1.83518877262215,1.29414136614429,0.275765392442065,NA,0.00482217524545248,1.7,3270,0.0383759122179854,1.00051408390073
"v[279]",0.648298850561573,1.08050692478642,1.58186806964957,1.1004873473019,0.242586849387986,NA,0.0048562874171718,2,2495,0.0301673800282808,1.00070398336604
"v[280]",0.108684927717515,0.439956623997876,0.871803312027302,0.468605740872995,0.210220064103322,NA,0.00299489764290666,1.4,4927,0.00766228699596946,1.00019492851932
"v[281]",0.412740720552263,0.820063204737303,1.30999350277376,0.840918655632141,0.2352717979209,NA,0.00341705960968124,1.5,4741,0.00979588096776271,0.999957763507518
"v[282]",0.105412482338262,0.379111203689814,0.793966913025541,0.407918009013771,0.186495883332954,NA,0.00283195429218154,1.5,4337,-0.0109954034244609,1.00030232497507
"v[283]",0.747240437938151,1.41599374464501,2.18513495540478,1.4527002793904,0.370720069935211,NA,0.00680522776524501,1.8,2968,0.0468015784301198,1.00024668805291
"v[284]",0.549282260768053,1.04051707294848,1.58637984483597,1.06449135821679,0.267372451418186,NA,0.0042172342220847,1.6,4020,0.0398857310689898,1.00019638696578
"v[285]",0.84457560265814,1.30677258327261,1.82921777655228,1.32082903202315,0.254282146168137,NA,0.0056399298104873,2.2,2033,0.0692748234408007,1.0001286403277
"v[286]",0.161429248693689,0.482787385979679,0.891805165140777,0.508329488874437,0.198743024098293,NA,0.00295927210548218,1.5,4510,-0.00757333237298637,1.00048001426883
"v[287]",0.261164102706557,0.634267594865983,1.10285848310343,0.658754548091889,0.222630341286549,NA,0.00331292072117044,1.5,4516,0.0387866457701726,1.00017574543993
"v[288]",0.208229336187997,0.545944816392854,1.00818997852592,0.574781081283979,0.213448497688946,NA,0.00341400931697594,1.6,3909,-0.0109520117677339,1.00004976578587
"v[289]",0.137411600730847,0.409458012451786,0.79850890696249,0.434463393157761,0.178955550064175,NA,0.00256504138133665,1.4,4867,0.0197691821598912,1.00033862421784
"v[290]",0.619414174205126,1.61335572511755,2.87744109122384,1.6964134653372,0.606086134242597,NA,0.00897850231059511,1.5,4557,-0.00580911881947152,1.00004382859711
"v[291]",0.138645118080016,0.406830331260308,0.789390206715686,0.431209952417075,0.175589667465744,NA,0.00264360814915428,1.5,4412,-0.000373896240345973,1.00130320949398
"v[292]",0.206287526110676,0.544159416427052,0.96834817618763,0.56848491482324,0.203466803448134,NA,0.00298394828321848,1.5,4649,0.014136942951009,0.999995085245412
"v[293]",0.162125235727974,0.487708205880216,0.897226048249937,0.511718135057966,0.197129631187321,NA,0.00302749196901576,1.5,4240,0.0175932834481585,1.0012010730657
"v[294]",0.72251031713856,1.07362907611596,1.52591414264247,1.08877999253383,0.20729006112421,NA,0.00428667478841064,2.1,2338,0.0540929783758535,1.00010377351486
"v[295]",1.91560618573782,2.71523548619951,3.62107322412941,2.73828299896165,0.444622217680512,NA,0.00876161825640824,2,2575,0.0613969553899619,1.00294261847233
"v[296]",0.307971761338565,0.660490506982239,1.09989293963182,0.682018681588855,0.208969477278271,NA,0.0029344298956841,1.4,5071,0.0229996156020717,1.00080211066973
"v[297]",0.391239948157417,0.784419165270674,1.26615543580193,0.807635912082515,0.227470754926899,NA,0.00336028828659444,1.5,4582,0.0255833034745541,1.00008913369403
"v[298]",1.39455320280169,1.95722400165159,2.56440827745753,1.9723180695312,0.300279090463802,NA,0.00785000524355058,2.6,1463,0.101639927272223,1.00016345883183
"v[299]",1.91566459545805,2.8293114788245,3.79860851359304,2.85824917936123,0.485784332622568,NA,0.0109606886177957,2.3,1964,0.0662690568101541,0.999939517278347
"v[300]",0.676511587253424,1.16824739800241,1.75465028181368,1.19487379881122,0.284703769283002,NA,0.00531601867952347,1.9,2868,0.0395908697839112,1.00087462408573
"v[301]",0.822844473338243,1.43753305196247,2.13811692761206,1.463134970062,0.345716138869323,NA,0.00608201675540807,1.8,3231,0.0460608175277176,1.00014695905919
"v[302]",0.0268020194135484,0.188442881754835,0.481765214853826,0.215352807214241,0.13063289191176,NA,0.00221522962757695,1.7,3478,0.0112141933663782,0.999915303401643
"v[303]",0.119219025313339,0.431522589899726,0.818164674546646,0.457880359375249,0.19002869171177,NA,0.00278000755223974,1.5,4672,0.0169559038897368,1.0001087208962
"v[304]",0.0591281664575417,0.2575487192794,0.520225734091184,0.276419707019437,0.12505718197477,NA,0.00190233532969861,1.5,4322,-0.000922182433630988,1.00028769657936
"v[305]",0.581611407957378,1.03548664025066,1.60702963331905,1.05714516587804,0.266236487257495,NA,0.00522178069419552,2,2600,0.0393179827369308,1.00004238545564
"v[306]",0.480556712649519,0.813086771144568,1.20924623840878,0.827233887641411,0.188936078027156,NA,0.00347301419272732,1.8,2959,0.0647225120990378,1.00120920308502
"v[307]",0.312933580777095,0.705040810405933,1.19488661487831,0.730457600676211,0.237140429432128,NA,0.00387240106279671,1.6,3750,0.0289009152036011,1.0000907978288
"v[308]",0.292126270632756,0.701109438159892,1.17723067127935,0.725324783766229,0.23332476827529,NA,0.00314239352402747,1.3,5513,0.00765942919157426,1.00040101605941
"v[309]",0.618208600042933,1.15152658790044,1.75465288099134,1.17744178176636,0.299585351930124,NA,0.00503189806415018,1.7,3545,0.0189985397917739,1.0004518166918
"v[310]",0.214189733454035,0.557233128789205,1.0012616058561,0.580331172008281,0.21063365516496,NA,0.00298660025679622,1.4,4974,0.0122687191642051,1.00053249272698
"v[311]",0.26435639534466,0.501435142415629,0.780318199352336,0.514214782415956,0.135670397121962,NA,0.00247417707332622,1.8,3007,0.0382978261517147,0.999985138525301
"v[312]",0.0879492505535912,0.301756465335011,0.578520056740076,0.32051749986328,0.134122892503389,NA,0.00210525537014222,1.6,4059,0.000267002060992708,1.00079496859526
"v[313]",0.0373331097721869,0.175414065835813,0.382810549341891,0.192258470012706,0.0965761207747459,NA,0.00147981604677976,1.5,4259,0.00401674151803617,1.00288069426405
"v[314]",0.267396802713529,0.617459401232818,1.07904410113289,0.640681629896654,0.215645432827294,NA,0.0030919726254157,1.4,4864,0.0205185370277923,1.00048045752675
"v[315]",0.215316174180637,0.554629760399227,0.995038291196995,0.581651256964582,0.207665122184126,NA,0.00307315689413491,1.5,4566,0.0211422581258717,1.00065723095364
"v[316]",0.213094330716014,0.582016967136158,1.02857513749831,0.610617340067557,0.218100130752243,NA,0.00325294230005871,1.5,4495,0.000367546021880949,0.99992005828911
"v[317]",0.21739708921045,0.581323923389032,1.0183442064751,0.605312690227027,0.214045899450812,NA,0.00319427809677711,1.5,4490,0.0228393467804455,1.00007938793329
"v[318]",2.6535978868722,3.445678526685,4.36461245532531,3.47462362685308,0.443912399111865,NA,0.0140575618996758,3.2,997,0.156572408668425,1.00023400285745
"v[319]",0.0541659874934159,0.19044786065442,0.389674306610284,0.204129656180168,0.0931765459435379,NA,0.00139315913146867,1.5,4473,0.00537993833882161,1.00026098897465
"v[320]",0.574793421842568,1.41332259834646,2.435199531009,1.46909504734919,0.490551422891817,NA,0.00714398872364857,1.5,4715,0.031153747995792,1.00020204444367
"v[321]",0.491336726873014,0.821955375816247,1.1940275038841,0.835670640841795,0.182846634448839,NA,0.00400213444125714,2.2,2087,0.0668373662967931,1.00053808928954
"v[322]",0.246629030362978,0.585183388176688,1.07021598101783,0.611924614241125,0.220647162332179,NA,0.00321248324404783,1.5,4718,0.00784232176311712,1.00123559300173
"v[323]",0.571857988617613,0.983588730685489,1.44152969553492,0.999076033028206,0.227753657042805,NA,0.00437456833909681,1.9,2711,0.0532766316965981,0.999939263617728
"v[324]",0.618505085759905,1.14037839484717,1.75206072728524,1.16665946079095,0.300610693024089,NA,0.00502932937569994,1.7,3573,0.0118949413859294,0.999925735006805
"v[325]",0.128574464879514,0.411905382419764,0.778858076150001,0.433387156494696,0.17477743992133,NA,0.00251305292238455,1.4,4837,0.0271479421136501,1.00178213505417
"v[326]",1.73429373952331,2.53360062031211,3.51484317905897,2.56761883043995,0.458759073210708,NA,0.00871084376449009,1.9,2774,0.0533004336288267,1.00018761716018
"v[327]",0.266429323087462,0.551505405647047,0.877012753930829,0.567981583753641,0.161060756421667,NA,0.00245897991654336,1.5,4290,0.0149578352490105,1.00041699482772
"v[328]",0.153531170630214,0.760781768040223,1.68453487455698,0.832681781884158,0.424983944679772,NA,0.00722341769967723,1.7,3461,-0.00887775722146326,1.00155734951087
"v[329]",1.4771710988843,2.18853213159046,2.97383038654183,2.21258656223364,0.391072274161664,NA,0.00766314884477647,2,2604,0.055185119381817,1.00148469397732
"v[330]",0.492310284533172,0.840852317103337,1.21991340668247,0.851816848547638,0.190296189617064,NA,0.0036352707290988,1.9,2740,0.0282541965345741,1.00015170110936
"v[331]",0.457738586231761,0.918839754204564,1.4831252160524,0.945248136413977,0.26979344556834,NA,0.00379653526063781,1.4,5050,0.0127332462766501,1.00014756002083
"v[332]",0.390884088893291,0.800811666888769,1.25509602344634,0.819878548778769,0.22406638828297,NA,0.00348424518971182,1.6,4136,0.0215275397149582,1.00025749670316
