"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.20","psrf"
"ll.e[102]",64.7764665997828,66.5533743204716,66.882754391221,66.264563156918,0.759849975599235,NA,0.00892589525034195,1.2,7247,0.0273249700208566,1.00413439223894
"ll.e[103]",-6.74887941256897,-5.13486792232483,-4.8045251497712,-5.39001809999254,0.669333911154583,NA,0.00795262541664163,1.2,7084,-0.00889352741586546,1.00102146443636
"ll.e[104]",10.4689545740436,11.9867450510768,12.2404860921039,11.7397030513249,0.646832126302979,NA,0.00769072753718809,1.2,7074,0.00917465254852489,1.00018682388686
"ll.e[105]",84.6280803051753,86.4267283344247,86.6852871333435,86.1405337672147,0.751865816476686,NA,0.00832654173794144,1.1,8154,-0.00154033181400092,0.999924250654586
"ll.e[106]",30.9989480363441,32.6353297634851,32.8736628924874,32.3714587930352,0.694681921049594,NA,0.00804473361771663,1.2,7457,-0.0159973929520994,1.0006008784962
"ll.e[107]",35.9864569900576,37.6958465729087,37.9276950379032,37.427731857788,0.694793567137771,NA,0.00775913009067988,1.1,8018,-0.0135484349977167,0.999900273470294
"ll.e[108]",-9.59467374500557,-7.8558257049832,-7.58931886295321,-8.13378959736614,0.7117929536872,NA,0.00858922178381783,1.2,6868,-0.0051539213212814,1.00005230516763
"ll.e[109]",-9.82372289240531,-8.19317363182902,-7.94998924794762,-8.44679328295606,0.67247495748521,NA,0.00764736765341259,1.1,7733,0.00652704221946167,1.00317840597801
"ll.e[110]",116.598695038168,118.453414837834,118.799489060517,118.161718291921,0.765147806889031,NA,0.00857597026776992,1.1,7960,0.00611116072246898,0.999910401570812
"ll.e[111]",-6.90887704487433,-5.18925771539767,-4.93897178104915,-5.46342151438137,0.730690807785083,NA,0.00903904330973723,1.2,6535,-0.0131066887867516,1.00151820924093
"ll.e[112]",17.0400684826111,18.693449006393,19.0540288745131,18.4342321179596,0.693279130599753,NA,0.00797376378790463,1.2,7559,0.00849910925226255,1.00068056776764
"ll.e[113]",10.347830624009,12.0198329359796,12.2409677045289,11.7514027597198,0.677857491303425,NA,0.00769194178573265,1.1,7766,0.00212013668899909,1.00256131666764
"ll.e[114]",3.71260216465958,5.27930705042098,5.71133710603384,5.04562870608498,0.664357634848323,NA,0.00823493860234665,1.2,6509,-0.00517371105190582,1.00086041583043
"ll.e[115]",-4.98714818156824,-3.4287910992361,-3.17395751844591,-3.67721407740042,0.647600528259871,NA,0.00815700989018745,1.3,6303,0.012985724855346,1.00078500712887
"ll.e[116]",16.5055933927789,18.2086852940438,18.434322324705,17.9383891068662,0.688453861925827,NA,0.00811096503566001,1.2,7205,-0.0139518326451618,0.999921719003247
"ll.e[117]",-4.50961973703056,-3.0180709665076,-2.806960719434,-3.25892981560418,0.619551594868999,NA,0.00764888376178278,1.2,6561,-0.00380463112661417,1.00286350442628
"ll.e[118]",-7.64767963155927,-5.20893517268702,-4.76783913299277,-5.57256302836556,1.00915218368707,NA,0.0133314035504071,1.3,5730,-0.00648188911395242,1.00043045471028
"ll.e[119]",-4.46286463154683,-2.93468122257009,-2.71053561262606,-3.18262013193948,0.631270259617802,NA,0.00760293245001936,1.2,6894,-0.00557817034490436,1.00101009343101
"ll.e[120]",-9.51551942692626,-7.73391352555037,-7.41990028838023,-8.01719481324611,0.730142802337568,NA,0.00865959489336488,1.2,7109,0.00268840218170971,1.00052468629618
"ll.e[121]",3.5208538132187,5.12780320662123,5.4358063240266,4.86689416901048,0.678726259993228,NA,0.00795093930124759,1.2,7287,0.00523796340274019,1.00119283751268
"ll.e[122]",-10.5861456424733,-8.87957706086404,-8.59456447455402,-9.15028622570952,0.690561485953867,NA,0.008105536864437,1.2,7258,-0.00262850763806385,1.00005085996711
"ll.e[123]",-6.45697410925934,-4.85411913970537,-4.55578219064574,-5.10670728743962,0.660340210734639,NA,0.00772486959858239,1.2,7307,0.00641967892166471,1.0042486376991
"ll.e[124]",11.1381109575283,12.6757210016488,12.9361708726553,12.4222790709045,0.657267183912023,NA,0.00755850455398932,1.1,7562,-0.0159292156453869,1.00280790090885
"ll.e[125]",34.7072391465401,36.3288415651225,36.5664751621948,36.0639376162462,0.679400956509432,NA,0.00782157660453364,1.2,7545,0.0153859356915957,1.00004641811502
"ll.e[126]",10.4165375256507,12.0198728314318,12.2815499346542,11.7580811826225,0.678171246961148,NA,0.00754118758517622,1.1,8087,-0.0136728121626293,1.00049622002114
"ll.e[127]",14.0801118200373,15.6952401651439,16.0405799515131,15.4400759747002,0.682729304501796,NA,0.00791825276585925,1.2,7434,0.0148325700064305,1.00181110722388
"ll.e[128]",-6.47669209829057,-4.82624976162029,-4.59975213482885,-5.09320882477862,0.68908227923801,NA,0.00839039643771715,1.2,6745,0.00620126939484828,1.00023357891226
"ll.e[129]",12.1114392251834,13.7204336021219,13.9819516827978,13.4638999899318,0.67502414559914,NA,0.00771473955895458,1.1,7656,0.0151132383236903,1.00102853382192
"ll.e[130]",-9.58432157959322,-7.67168168265207,-7.36924657687982,-7.96883607004471,0.790592965584116,NA,0.00978897237306201,1.2,6523,0.00983771622750929,1.00007305029155
"ll.e[131]",37.8497004228488,39.4887032626641,39.7244181149608,39.221766068154,0.703020589885687,NA,0.00817723861223447,1.2,7391,-0.000544312333933031,1.00031146966658
"ll.e[132]",-6.13402183496861,-4.50098748169055,-4.27866034565588,-4.7675051337735,0.693840649418444,NA,0.00877036980071392,1.3,6259,-0.00247154259262446,1.00268468407942
"ll.e[133]",1.41299049985155,3.04834754477777,3.3132597568606,2.78640874278663,0.669387687706997,NA,0.00768306610167282,1.1,7591,-0.010440797123873,1.00130824154002
"ll.e[134]",13.5377284368331,15.1717210833515,15.4070457240093,14.9071157792238,0.673678654976427,NA,0.00785151559627652,1.2,7362,0.00617216519818606,1.00339100596149
"ll.e[135]",6.64097108270872,8.17580717319399,8.40337744559291,7.93063535697523,0.635973255945647,NA,0.00737657807797988,1.2,7433,0.000685357807766305,1.00454574292739
"ll.e[136]",8.49276718601084,10.1103048833386,10.4286216418728,9.85940362630236,0.66912708987779,NA,0.00772967335490444,1.2,7494,-0.00516013842449777,1.00014411778679
"ll.e[137]",16.7236066894008,18.3255412033529,18.5599833170384,18.0751144902039,0.643402875100031,NA,0.00739424915207935,1.1,7571,0.00333656477305569,1.00295795915301
"ll.e[138]",-4.02423260420538,-2.48530957268215,-2.25738382902444,-2.7315583221768,0.641344742635309,NA,0.00795950413657819,1.2,6492,0.0200281353650827,1.00101283531187
"ll.e[139]",6.2391149746203,7.77420713360007,8.07834783689031,7.52638794418039,0.655769777932079,NA,0.00789686385946163,1.2,6896,-0.00538599066367745,1.00003201433187
"ll.e[140]",-7.93313874567422,-6.10366069498313,-5.83566882689331,-6.3957071533019,0.753853729359652,NA,0.00893901145259253,1.2,7112,-0.00507221141899062,0.999910575176262
"ll.e[141]",34.2380539339319,35.976057746203,36.2444965641058,35.6998926147549,0.722490929836898,NA,0.00831852172661207,1.2,7543,-0.00176242867088224,1.00113292583284
"ll.e[142]",125.001885680841,126.954951075042,127.251932857192,126.640150010913,0.819805102539346,NA,0.00888407701259337,1.1,8515,-0.0207015900801929,0.999933856556536
"ll.e[143]",9.11225106778186,10.7218935893341,11.1230414673678,10.4765480206602,0.676602769942113,NA,0.00849626089643594,1.3,6342,0.0203286467621998,1.00048140678805
"ll.e[144]",-9.62915422972141,-7.93708595242411,-7.71034900427124,-8.2080875323767,0.705317339269925,NA,0.00869152470855362,1.2,6585,-0.0153348389174027,1.00029836196565
"ll.e[145]",-3.38117998024251,-1.96624347017436,-1.7593355060176,-2.19038307145461,0.590927950245525,NA,0.0074296228052189,1.3,6326,-0.0160047202710294,1.00252839691317
"ll.e[146]",17.0360431034373,18.6564074539757,19.0123434738244,18.3975887882593,0.67616774875166,NA,0.00790363092601714,1.2,7319,0.00026603453017149,1.00078598638572
"ll.e[147]",-9.90562921342545,-8.20945389178001,-7.89506939550322,-8.48158750592494,0.751499400583435,NA,0.00967757810187302,1.3,6030,-0.00365836840015766,1.00809984339897
"ll.e[148]",44.9070650888356,46.6769429080501,47.1235157235342,46.4181636749427,0.729531849638047,NA,0.00833878275050728,1.1,7654,0.00797042486026175,1.00386599250927
"ll.e[149]",0.416918963217236,1.98591608360222,2.19879599533155,1.72749030315623,0.65286973443559,NA,0.00753536064803131,1.2,7507,0.0035481645362707,0.999995587961846
"ll.e[150]",19.5699394491802,21.1960380266266,21.4251127758846,20.9369825334455,0.679691329614367,NA,0.00789135279323265,1.2,7419,0.0067965704067226,1.00003169228082
"ll.e[151]",13.2027832322601,14.9755093460712,15.2330296029326,14.6941493683028,0.743919286759588,NA,0.0079297900584177,1.1,8801,0.0203633134124077,0.999965813387031
"ll.e[152]",-1.13062652057402,0.501715519072396,0.735058721304468,0.239065190265298,0.679598214593955,NA,0.00754197435507475,1.1,8120,0.0134056744546173,1.00112300077213
"ll.e[153]",-7.62404683499834,-5.83505853064686,-5.58289930684677,-6.1240669203423,0.737960388667527,NA,0.00967347532415676,1.3,5820,-0.0113085802695362,0.999943360442122
"ll.e[154]",-6.47863724460544,-4.9644592310852,-4.68130831511464,-5.20639431748242,0.633133991641878,NA,0.0073857518409403,1.2,7349,0.00515017033543183,1.00302389158487
"ll.e[155]",-4.80423479235579,-3.27460090054717,-2.80084344204235,-3.47610896333557,0.625614975663397,NA,0.0105175400716406,1.7,3538,0.0355423955159094,1.00160765564906
"ll.e[156]",-2.59331102127723,-1.07018482165089,-0.732662909754062,-1.30755404302448,0.624056852948091,NA,0.00722430577928075,1.2,7462,0.00536059763861193,1.00046352329068
